run_id,attempt,attempt_started_at,target_label,target_physical_area_m2,target_width_m,target_length_m,success,physical_contact,landing_accepted,rpc_latch_success,termination_reason,error_type,error_message,total_flight_steps,agent1_prepare_steps,cooperative_landing_steps,total_flight_duration_s,handoff_step,handoff_time_s,terminal_steps,terminal_duration_s,total_reward,agent1_match_percent_full_flight,agent1_pred_percent_full_flight,agent1_lost_percent_full_flight,bottom_live_match_percent_full_flight,bottom_confirmed_match_percent_full_flight,bottom_live_match_percent_landing_phase,bottom_confirmed_match_percent_landing_phase,bottom_pred_percent_landing_phase,bottom_lost_percent_landing_phase,landing_xy_euclidean_error_m,landing_xy_error_source,collision_xy_threshold_m,center_error_norm_first,center_error_norm_mean,center_error_norm_median,center_error_norm_best,center_error_norm_final,bottom_similarity_mean,bottom_similarity_best,bottom_similarity_final,target_bbox_area_norm_first,target_bbox_area_norm_handoff,target_bbox_area_norm_mean,target_bbox_area_norm_max,target_bbox_area_norm_final,range_valid_percent,range_reliable_percent,minimum_range_m,median_range_m,maximum_reliable_range_spread_m,descent_steps,hold_steps,climb_steps,average_horizontal_speed_mps,maximum_horizontal_speed_mps,average_vertical_command_mps,maximum_descent_command_mps,maximum_climb_command_mps,contact_similarity,contact_corner_similarity,contact_similarity_margin,target_collision_object,target_collision_matches_expected,agent1_model_sha256,agent2_model_sha256,models_unchanged_after_attempt
20260804_222336,28,2026-08-04T23:03:18,unspecified_target,,,,1,1,1,1,landing_collision_success,,,125,50,75,90.03099999995902,61,75.17200000002049,15,14.858999999938533,8008.10806322413,100.0,0.0,0.0,94.4,70.4,96.0,92.0,4.0,0.0,0.08707134020066407,collision_xy_combined,0.45,0.0,0.2352826215455535,0.10209075973321768,0.0,0.40971647593775146,0.8899606432252674,0.9886044263839722,0.6879978179931641,0.02048900462962963,0.19003455802397184,0.09337030266174655,0.19025941800922333,0.12262040343675372,92.0,80.0,0.1715545684957097,2.5983410671682816,0.20416056390996196,68,7,0,1.0139481370355798,1.6,0.10720680382748446,0.35,,0.6799485087394714,0.6732532978057861,0.006695210933685303,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,29,2026-08-04T23:04:48,unspecified_target,,,,1,1,1,1,landing_collision_success,,,118,48,70,86.28200000000652,61,74.96900000004098,10,11.312999999965541,8009.3918932150655,99.15254237288136,0.847457627118644,0.0,97.45762711864407,75.42372881355932,100.0,98.57142857142857,0.0,0.0,0.07024559175433542,collision_xy_combined,0.45,0.0,0.16668745388603104,0.09524426730721772,0.0,0.056987830694124705,0.9229918959788563,0.9866503477096558,0.8850964903831482,0.024739583333333332,0.25228518659218985,0.10513511711677985,0.2538612717942265,0.2538612717942265,91.42857142857143,88.57142857142857,0.060947429973008775,2.688226220366058,0.24565926324766924,67,3,0,1.0142917129950477,1.6,0.12176144477299279,0.35,,0.8850964903831482,0.7311835289001465,0.1539129614830017,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,30,2026-08-04T23:06:15,unspecified_target,,,,1,1,1,1,landing_collision_success,,,120,49,71,86.60900000005495,61,74.39000000001397,11,12.219000000040978,8011.218100886338,100.0,0.0,0.0,95.83333333333333,80.83333333333333,98.59154929577464,94.36619718309859,1.408450704225352,0.0,0.16977956673002176,collision_xy_combined,0.45,0.0,0.1487979707708719,0.0916371273742666,0.0,0.3431904817883554,0.9095746721943967,0.9921846985816956,0.7320705652236938,0.014019097222222223,0.22950250945001852,0.10054837901194656,0.23042136872328278,0.1771758815710685,94.36619718309859,90.14084507042253,0.10506030546503287,2.4730717907654993,0.22706214152324034,69,2,0,0.8537699828878021,1.6,0.11182623107668378,0.35,,0.7279704809188843,0.6664515137672424,0.061518967151641846,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,31,2026-08-04T23:07:41,unspecified_target,,,,1,1,1,1,landing_collision_success,,,143,69,74,99.82799999997951,64,87.93799999996554,11,11.89000000001397,8008.42326728031,100.0,0.0,0.0,97.2027972027972,89.5104895104895,100.0,98.64864864864865,0.0,0.0,0.12296612427489659,collision_xy_combined,0.45,0.0,0.1475677869330666,0.08656106594782456,0.0,0.385339863468713,0.911584879468515,0.9850122332572937,0.8532249927520752,0.01461226851851852,0.22609578950254083,0.09506295424265834,0.22687444029083964,0.187810291668785,89.1891891891892,75.67567567567568,0.06267804370668181,2.524636644852417,0.24637850216682722,71,3,0,1.0373314168083114,1.6,0.11179109150493466,0.35,,0.8576401472091675,0.7118857502937317,0.1457543969154358,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,32,2026-08-04T23:09:21,unspecified_target,,,,1,1,1,1,landing_collision_success,,,121,50,71,87.68700000003446,64,77.73400000005495,8,9.952999999979511,8009.289034891122,100.0,0.0,0.0,95.86776859504133,71.07438016528926,100.0,98.59154929577464,0.0,0.0,0.16645567091458227,collision_xy_combined,0.45,0.0,0.1476850147393384,0.08717985012436959,0.0,0.1245869913063871,0.9078018210231713,0.9879973530769348,0.8356264233589172,0.024699074074074075,0.2283525083979637,0.09982228298801618,0.22874838378154824,0.22874838378154824,94.36619718309859,85.91549295774648,0.05515528878565979,2.5133102616692526,0.22930240704797633,70,1,0,1.0390057818147969,1.6,0.11953881041264867,0.35,,0.8295302391052246,0.671754002571106,0.15777623653411865,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,33,2026-08-04T23:10:49,unspecified_target,,,,1,1,1,1,landing_collision_success,,,123,49,74,88.92199999990407,65,77.625,10,11.296999999904074,8010.417998462395,100.0,0.0,0.0,95.9349593495935,78.86178861788618,98.64864864864865,94.5945945945946,1.3513513513513513,0.0,0.24466880353556125,collision_xy_combined,0.45,0.0,0.16765948327940047,0.0957619192138653,0.0,0.48829074836440595,0.9082886668768131,0.9863622784614563,0.8235855102539062,0.019444444444444445,0.21343489959298462,0.10100351083015241,0.213714753493814,0.213714753493814,93.24324324324324,86.48648648648648,0.11472109067752388,2.458376507591618,0.23259720564582542,70,4,0,0.9486506492024295,1.6,0.1050403282761171,0.35,,0.8384445905685425,0.7126387357711792,0.12580585479736328,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,34,2026-08-04T23:12:18,unspecified_target,,,,1,1,1,1,landing_collision_success,,,121,49,72,87.10900000005495,64,76.68700000003446,9,10.422000000020489,8010.820178030055,100.0,0.0,0.0,96.69421487603306,73.55371900826447,100.0,98.61111111111111,0.0,0.0,0.04994486276545406,collision_xy_combined,0.45,0.0,0.15654942530888102,0.08102402196796456,0.0,0.14834193236103183,0.9143796272378273,0.9899572730064392,0.8202334642410278,0.015046296296296295,0.20946292152682164,0.09773737378165138,0.20970695650460078,0.20970695650460078,93.05555555555556,90.27777777777777,0.08612290925305476,2.643704553574267,0.23791710538345656,71,1,0,1.0263973375751625,1.6,0.11514724755038817,0.35,,0.8215653300285339,0.709872841835022,0.11169248819351196,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,35,2026-08-04T23:13:45,unspecified_target,,,,1,1,1,1,landing_collision_success,,,121,50,71,87.79700000002049,61,75.85900000005495,11,11.937999999965541,8009.206231521235,100.0,0.0,0.0,95.86776859504133,76.85950413223141,100.0,98.59154929577464,0.0,0.0,0.13096129039693352,collision_xy_combined,0.45,0.0,0.17461878294606137,0.09526237934193615,0.0,0.03334960540329609,0.9089335316005419,0.9869509935379028,0.8267074823379517,0.021892361111111112,0.2097199785338287,0.097477600155664,0.21020606498670869,0.21020606498670869,88.73239436619718,81.69014084507042,0.050394770707106934,2.751397771645206,0.2498577949648868,69,2,0,1.0344764396561505,1.6,0.1198601075734051,0.35,,0.8267074823379517,0.7447513341903687,0.08195614814758301,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,36,2026-08-04T23:15:13,unspecified_target,,,,1,1,1,1,landing_collision_success,,,121,49,72,88.25,61,75.39100000006147,12,12.858999999938533,8009.692586895803,100.0,0.0,0.0,96.69421487603306,75.20661157024793,100.0,98.61111111111111,0.0,0.0,0.055164905696194005,collision_xy_combined,0.45,0.0,0.16856758223966695,0.09298880794363253,0.0,0.06002928972593295,0.9146907923276526,0.9896183013916016,0.8269366025924683,0.017013888888888887,0.24508932414031329,0.1057741209372113,0.24732975740993424,0.24732975740993424,91.66666666666667,81.94444444444444,0.08129956812195335,2.416983302105184,0.23372266181547507,70,2,0,0.9822389730041938,1.6,0.11143994309732481,0.35,,0.8269366025924683,0.7077874541282654,0.11914914846420288,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,37,2026-08-04T23:16:41,unspecified_target,,,,1,1,1,1,landing_collision_success,,,120,49,71,87.64099999994505,62,75.81199999991804,10,11.829000000027008,8009.478969642219,100.0,0.0,0.0,94.16666666666667,73.33333333333333,94.36619718309859,92.95774647887323,5.633802816901408,0.0,0.2151034731464026,collision_xy_combined,0.45,0.0,0.16236704036068955,0.09768147341835114,0.0,0.05058115190571535,0.9044201346658733,0.989629328250885,0.6854246854782104,0.018431712962962962,0.19577218021818985,0.0951068354777266,0.19600528703894168,0.19600528703894168,94.36619718309859,91.54929577464789,0.06657578762615339,2.619467502152553,0.21698816420787637,70,1,0,0.9517611933691101,1.6,0.11728621385781697,0.35,,0.6120415925979614,0.6120480298995972,-6.4373016357421875e-06,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,38,2026-08-04T23:18:08,unspecified_target,,,,1,1,1,1,landing_collision_success,,,97,11,86,74.98499999998603,76,63.09400000004098,11,11.890999999945052,8011.948339992034,97.9381443298969,2.0618556701030926,0.0,92.78350515463917,73.19587628865979,96.51162790697674,95.34883720930233,3.488372093023256,0.0,0.06056345665261026,collision_xy_combined,0.45,0.0,0.1689799179291838,0.08814904911523015,0.0,0.133517852815049,0.9269952262506859,0.9851388335227966,0.7702361941337585,0.021028645833333335,0.24025191399285514,0.11009664211210352,0.24065816677371205,0.21806385540875556,95.34883720930233,79.06976744186046,0.13928245226555883,2.6109147401193633,0.24846058518534964,80,6,0,1.0637615641820848,1.6,0.09968721991968016,0.35,,0.7702962160110474,0.7007664442062378,0.06952977180480957,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,39,2026-08-04T23:19:23,unspecified_target,,,,1,1,1,1,landing_collision_success,,,119,50,69,86.43700000003446,59,74.5,11,11.937000000034459,8008.888332329258,100.0,0.0,0.0,89.91596638655462,73.10924369747899,88.40579710144928,81.15942028985508,11.594202898550725,0.0,0.15946743670419278,collision_xy_combined,0.45,0.0,0.14964428750781333,0.09719973768017334,0.0,0.16138339325873827,0.8823012324053872,0.9889143705368042,0.5138969421386719,0.020769675925925928,0.20262829805476065,0.09481070152399156,0.20367649220441106,0.20367649220441106,91.30434782608695,84.05797101449275,0.06471783745679258,2.794606931555272,0.20197488729209656,67,2,0,0.9090304123688755,1.6,0.12206694835122078,0.35,,0.5211427211761475,0.5475460886955261,-0.026403367519378662,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,40,2026-08-04T23:20:50,unspecified_target,,,,1,1,1,1,landing_collision_success,,,123,50,73,88.60899999993853,61,75.35899999993853,13,13.25,8008.846145749073,99.1869918699187,0.8130081300813008,0.0,95.1219512195122,71.54471544715447,98.63013698630137,95.89041095890411,1.36986301369863,0.0,0.1705588409583599,collision_xy_combined,0.45,0.0,0.15507505597928137,0.10242084786775402,0.0,0.19472326240013824,0.9112837332969562,0.9945956468582153,0.7578765153884888,0.020891203703703703,0.24361367994463595,0.10582438554602366,0.24665997334791528,0.24665997334791528,91.78082191780823,87.67123287671232,0.06862588083356978,2.3980466272665693,0.18586286837152688,69,4,0,1.002166306463104,1.6,0.11078058640842567,0.35,,0.7610222101211548,0.6779507398605347,0.08307147026062012,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,41,2026-08-04T23:22:18,unspecified_target,,,,1,1,1,1,landing_collision_success,,,120,49,71,87.81300000008196,59,74.0,13,13.813000000081956,8010.016250699169,100.0,0.0,0.0,95.83333333333333,77.5,97.1830985915493,95.77464788732394,2.816901408450704,0.0,0.09072088879819973,collision_xy_combined,0.45,0.0,0.1864279721093533,0.09860377515748898,0.0,0.614092614668063,0.9040485049305588,0.989919900894165,0.6793072819709778,0.0171875,0.19933050884881495,0.09324107924179913,0.19989546983446685,0.09377196895018036,92.95774647887323,83.09859154929578,0.06620440100669554,2.700553740183818,0.2317447297666071,70,1,0,0.987796805406762,1.6,0.11856902599019903,0.35,,0.6479619741439819,0.603029191493988,0.044932782649993896,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,42,2026-08-04T23:23:46,unspecified_target,,,,1,1,1,1,landing_collision_success,,,129,49,80,93.32799999997951,65,78.10900000005495,16,15.218999999924563,8009.922567069273,100.0,0.0,0.0,93.02325581395348,72.86821705426357,93.75,90.0,6.25,0.0,0.23486074959139747,collision_xy_combined,0.45,0.0,0.2738507349642803,0.10773758878528569,0.0,0.47602887676310734,0.8854708346519519,0.9899526238441467,0.6756906509399414,0.01032986111111111,0.24710690445878014,0.09879079978841489,0.24759969726393594,0.11335526507013263,93.75,86.25,0.1114981795924496,2.277294368580767,0.21592097428180868,71,9,0,1.0932326959486562,3.5191429691888074,0.11144981669448314,0.35,,0.7039681673049927,0.6506699323654175,0.053298234939575195,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,43,2026-08-04T23:25:20,unspecified_target,,,,1,1,1,1,landing_collision_success,,,121,48,73,87.75,66,77.84299999999348,8,9.90700000000652,8008.070357844019,99.17355371900827,0.8264462809917356,0.0,96.69421487603306,81.81818181818181,97.26027397260275,95.89041095890411,2.73972602739726,0.0,0.2166893995864259,collision_xy_combined,0.45,0.0,0.1399461726285633,0.1064341686664699,0.0,0.06467908197306288,0.9157793018832777,0.9881125688552856,0.7637002468109131,0.025954861111111113,0.2674358152364406,0.10873014874554197,0.26795808110268926,0.26795808110268926,94.52054794520548,93.15068493150685,0.05516543742645408,2.5063247274501457,0.21548743425370587,72,1,0,1.0559704535624495,1.6,0.1169741300728223,0.35,,0.7637002468109131,0.7000113725662231,0.06368887424468994,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,44,2026-08-04T23:26:47,unspecified_target,,,,1,1,1,1,landing_collision_success,,,122,49,73,88.0,61,74.35999999998603,13,13.64000000001397,8008.72750269852,100.0,0.0,0.0,95.90163934426229,78.68852459016394,97.26027397260275,95.89041095890411,2.73972602739726,0.0,0.08634099124218327,collision_xy_combined,0.45,0.0,0.1415669487551552,0.09363676288828833,0.0,0.072016506094583,0.9110763362074183,0.988837718963623,0.6912440657615662,0.016059027777777776,0.19132877946236543,0.09597807232730589,0.19164499283031278,0.19164499283031278,97.26027397260275,87.67123287671232,0.08258117152297408,2.3983517783400434,0.2392361245603012,69,4,0,1.0107381833856746,1.6,0.11157360404831906,0.35,,0.6801570653915405,0.6944966316223145,-0.014339566230773926,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,45,2026-08-04T23:28:15,unspecified_target,,,,1,1,1,1,landing_collision_success,,,122,50,72,88.65700000000652,63,77.04700000002049,10,11.60999999998603,8009.548857300817,100.0,0.0,0.0,95.90163934426229,80.32786885245902,100.0,98.61111111111111,0.0,0.0,0.11240741307051764,collision_xy_combined,0.45,0.0,0.13892268783695166,0.08887027335369363,0.0,0.06360140634364062,0.9130005979037408,0.9923692345619202,0.8138378858566284,0.018619791666666666,0.22338733093203497,0.10186655780181308,0.2237694114623099,0.2237694114623099,91.66666666666667,88.88888888888889,0.06390683594648716,2.584153048625378,0.18039144534234763,71,1,0,1.0012137076815508,1.6,0.10846189901439679,0.35,,0.8138378858566284,0.6939786672592163,0.11985921859741211,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,46,2026-08-04T23:29:44,unspecified_target,,,,1,1,1,1,landing_collision_success,,,140,69,71,98.64099999994505,60,85.84400000004098,12,12.796999999904074,8008.965607944937,97.85714285714286,2.142857142857143,0.0,94.28571428571429,90.0,94.36619718309859,88.73239436619718,5.633802816901408,0.0,0.16792918469578336,collision_xy_combined,0.45,0.0,0.116543244960133,0.08613630903729218,0.0,0.8967647639484772,0.9077575359323325,0.9887245893478394,0.7323662042617798,0.015625,0.18911823559538418,0.08975633735578108,0.18937442416246286,0.1316989956455641,91.54929577464789,85.91549295774648,0.05192956147877573,2.6710926395560355,0.1860228898183509,66,5,0,0.9373775023976441,1.6,0.1146769754389222,0.35,,0.6686735153198242,0.6768594980239868,-0.008185982704162598,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,47,2026-08-04T23:31:23,unspecified_target,,,,1,1,1,1,landing_collision_success,,,121,50,71,87.84400000004098,62,76.43700000003446,10,11.40700000000652,8010.34484138543,99.17355371900827,0.8264462809917356,0.0,94.21487603305785,76.03305785123968,95.77464788732394,92.95774647887323,4.225352112676056,0.0,0.13784681168956575,collision_xy_combined,0.45,0.0,0.16498284541695243,0.0945735753328793,0.0,0.2928266892977889,0.9023200900143223,0.9878548383712769,0.7259180545806885,0.021471354166666668,0.22445076130954947,0.09859881526585304,0.22510244241064153,0.19381121788443934,95.77464788732394,92.95774647887323,0.15311655501745447,2.4344012257598844,0.2300973018024446,68,3,0,0.9450433813825796,1.6,0.11659455761208498,0.35,,0.700509786605835,0.6930736899375916,0.007436096668243408,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,48,2026-08-04T23:32:51,unspecified_target,,,,1,1,1,1,landing_collision_success,,,120,49,71,87.46900000004098,60,74.65599999995902,12,12.813000000081956,8010.232774060773,100.0,0.0,0.0,94.16666666666667,80.83333333333333,95.77464788732394,91.54929577464789,4.225352112676056,0.0,0.028781035156181474,collision_xy_combined,0.45,0.0,0.1359790365038853,0.09863858682497413,0.0,0.5634063343013319,0.9069293023687514,0.9899129271507263,0.7340987920761108,0.014609375,0.238133059311836,0.10258296143847838,0.24139265225732978,0.24139265225732978,94.36619718309859,87.32394366197182,0.05426852862778912,2.6444103481618613,0.1648815304533895,67,4,0,0.9623642111405879,1.6,0.11567823235732567,0.35,,0.7394611239433289,0.6495226621627808,0.0899384617805481,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,49,2026-08-04T23:34:18,unspecified_target,,,,1,1,1,1,landing_collision_success,,,141,67,74,100.07799999997951,65,88.67199999990407,10,11.406000000075437,8008.008915229813,100.0,0.0,0.0,96.45390070921985,92.90780141843972,100.0,98.64864864864865,0.0,0.0,0.06527513607153229,collision_xy_combined,0.45,0.0,0.10874808996338482,0.08477263614057146,0.0,0.03856668357261385,0.907227382136662,0.9857788681983948,0.8335379958152771,0.023333333333333334,0.2093515475899888,0.09446508475713515,0.20954451284748857,0.20954451284748857,93.24324324324324,81.08108108108108,0.08387307576331617,2.6310000944603704,0.24149251876449174,73,1,0,1.0544818115625916,1.6,0.11097865356283412,0.35,,0.8335380554199219,0.7444595694541931,0.08907848596572876,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,50,2026-08-04T23:35:58,unspecified_target,,,,1,1,1,1,landing_collision_success,,,121,49,72,87.31299999996554,62,75.56299999996554,11,11.75,8010.184622112945,100.0,0.0,0.0,96.69421487603306,74.3801652892562,100.0,98.61111111111111,0.0,0.0,0.07737144884305694,collision_xy_combined,0.45,0.0,0.15804260094073555,0.10013554182262716,0.0,0.22032200804717234,0.9142464180886584,0.9894273281097412,0.7459376454353333,0.018194444444444444,0.2405309134381241,0.10183510781006962,0.24287848125805828,0.23894272719370713,93.05555555555556,90.27777777777777,0.0726826915021462,2.6441834395044315,0.2432714004962997,69,3,0,1.0844388331166224,1.6,0.11752927858589425,0.35,,0.7515279054641724,0.6816331148147583,0.06989479064941406,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,51,2026-08-04T23:37:25,unspecified_target,,,,1,1,1,1,landing_collision_success,,,123,49,74,89.95299999997951,61,76.0,14,13.952999999979511,8008.921540164619,99.1869918699187,0.8130081300813008,0.0,96.7479674796748,82.92682926829268,100.0,98.64864864864865,0.0,0.0,0.13972319919327236,collision_xy_combined,0.45,0.0,0.13605498437885694,0.11008204011352422,0.0,0.13576522093691515,0.9183320526444408,0.9896940588951111,0.8359842300415039,0.024244791666666668,0.22273083082449374,0.10454939951904699,0.223868732638042,0.223868732638042,91.89189189189189,89.1891891891892,0.09819379385355934,2.462669045892601,0.2462153354070491,70,4,0,1.0676393697002011,1.6,0.10964146047427847,0.35,,0.8472095727920532,0.7686810493469238,0.0785285234451294,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,52,2026-08-04T23:38:55,unspecified_target,,,,1,1,1,1,landing_collision_success,,,122,48,74,88.95299999997951,62,75.71799999999348,13,13.23499999998603,8009.221453517934,99.18032786885246,0.819672131147541,0.0,96.72131147540983,81.14754098360656,97.29729729729729,95.94594594594595,2.7027027027027026,0.0,0.24349046875093489,collision_xy_combined,0.45,0.0,0.15160450023393396,0.09500804680648542,0.0,0.07203705175780746,0.9185825135153332,0.993272602558136,0.7255566120147705,0.016944444444444446,0.2592473414460284,0.10915297573647126,0.261976566217827,0.261976566217827,90.54054054054055,85.13513513513513,0.07298595924384997,2.5105095241940796,0.09802590380361842,69,5,0,1.0349468884565027,1.6,0.10699639658468799,0.35,,0.7403257489204407,0.6848185062408447,0.05550724267959595,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,53,2026-08-04T23:40:24,unspecified_target,,,,1,1,1,1,landing_collision_success,,,137,66,71,97.04700000002049,61,85.10900000005495,11,11.937999999965541,8008.101668671057,99.27007299270073,0.7299270072992701,0.0,96.35036496350365,88.32116788321167,98.59154929577464,94.36619718309859,1.408450704225352,0.0,0.08694819443054778,collision_xy_combined,0.45,0.0,0.13562475838874927,0.08104896675269965,0.0,0.20553326643419823,0.9076410156511261,0.9852551817893982,0.8270273804664612,0.019366319444444443,0.2017882804521974,0.09039615258403018,0.20269592003845632,0.20269592003845632,92.95774647887323,84.50704225352112,0.12513292330381454,2.6397493804358247,0.2283286144492207,69,2,0,1.0536263064459788,1.6,0.11836165655456797,0.35,,0.8490057587623596,0.6581155061721802,0.19089025259017944,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,54,2026-08-04T23:42:01,unspecified_target,,,,1,1,1,1,landing_collision_success,,,121,49,72,88.51600000006147,60,75.29700000002049,13,13.219000000040978,8009.985718311054,100.0,0.0,0.0,96.69421487603306,82.64462809917356,100.0,98.61111111111111,0.0,0.0,0.09789446138685957,collision_xy_combined,0.45,0.0,0.12729924658493189,0.08382091156775487,0.0,0.10937003957005573,0.9191484048911456,0.9903547763824463,0.8412036299705505,0.019241898148148147,0.21361905974389797,0.1001739925321474,0.21484973471691368,0.21484973471691368,94.44444444444444,90.27777777777777,0.14249103796120485,2.4753686235305135,0.2335618395281691,71,1,0,1.0054379078954538,1.6,0.1124353099686818,0.35,,0.8376743793487549,0.7504003047943115,0.08727407455444336,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
20260804_222336,55,2026-08-04T23:43:30,unspecified_target,,,,1,1,1,1,landing_collision_success,,,142,69,73,100.57799999997951,67,90.93700000003446,7,9.640999999945052,8008.976133095624,99.29577464788733,0.704225352112676,0.0,95.77464788732394,85.21126760563381,95.89041095890411,91.78082191780823,4.109589041095891,0.0,0.1718026939226013,collision_xy_combined,0.45,0.0,0.16172124504122792,0.08750068893026845,0.0,0.25492791750079735,0.9054539555147978,0.9853364825248718,0.7099590301513672,0.01924045138888889,0.1559928526404029,0.08619052589548108,0.20534931549833413,0.19831003807776143,91.78082191780823,84.93150684931507,0.2133437693119049,2.6038708320176687,0.2451520588397793,72,1,0,0.9938669234196181,1.6,0.11244523288350398,0.35,,0.6793298125267029,0.655888020992279,0.023441791534423828,BP_X6M_C_1,1,c228b69f45473525ee98381dab957a720389a8a020c15da11c2a06b1fff37c75,f71a82307640a718a7d07163a1f2b31719417336f96d218a1f85141f0900fca7,1
